학교,체험처,학교_위도,학교_경도,체험처_위도,체험처_경도
석적중학교,두부 만들기,36.06409306,128.4056548,36.02841,128.48
석적중학교,아크릴조명등 만들기(공예직업 체험),36.06409306,128.4056548,35.9829227,128.3839164
석적중학교,생활소품만들기(레진아트라탄 스탠드 만들기),36.06409306,128.4056548,36.4281491,128.1707283
석적중학교,"창의 공예 B(잔디인형, 레진아트그립톡 만들기)",36.06409306,128.4056548,35.81635,128.73541
석적중학교,댄스 클래스,36.06409306,128.4056548,36.04915,128.4297
석적중학교,방송댄스,36.06409306,128.4056548,35.84206,128.78262
석적중학교,방송댄스 (여자)아이들,36.06409306,128.4056548,36.04915,128.4297
석적중학교,영어로배우는체육교실,36.06409306,128.4056548,35.64315,128.74319
석적중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",36.06409306,128.4056548,35.92362,128.89645
석적중학교,신나는 드럼(드럼 기초 배우기),36.06409306,128.4056548,36.4281491,128.1707283
석적중학교,"면접,수행평가대비 스피치 클래스",36.06409306,128.4056548,36.04915,128.4297
석적중학교,수상스키 타기,36.06409306,128.4056548,35.95653,128.48785
석적중학교,영어로배우는체육교실,36.06409306,128.4056548,35.64315,128.74319
석적중학교,"호국보훈의달 프로그램 「분단의 시작, 한국전쟁이야기」 +  골든벨(역사 체험)",36.06409306,128.4056548,35.96797,128.92488
석전중학교,감성민화 그리기,36.00305954,128.4093092,35.9829227,128.3839164
석전중학교,문화예술교육가의 삶,36.00305954,128.4093092,35.9829227,128.3839164
석전중학교,수상스키 타기,36.00305954,128.4093092,35.95653,128.48785
석전중학교,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,36.00305954,128.4093092,35.825122,128.741329
석전중학교,"재미있게 배우는 수채화, 드로잉",36.00305954,128.4093092,36.4281491,128.1707283
석전중학교,"지역자원과 연계한 농촌체험- 관광지도만들기, 참외피클과 바베큐 팜파티, 피크닉 도시락 만들기",36.00305954,128.4093092,35.97119,128.3058
석전중학교,도전 세계사,36.00305954,128.4093092,36.4281491,128.1707283
석전중학교,박정희대통령 생가 둘러보기,36.00305954,128.4093092,36.12323105,128.3413768
석전중학교,쇼콜라티에,36.00305954,128.4093092,35.8024072,128.4964134
석전중학교,"화석과 광물의 세계(지질학자, 고고학자 체험)",36.00305954,128.4093092,36.1582024,128.2603792
석전중학교,SW코딩 전문가(중학생을 위한 미래신기술체험_빅보드 체험),36.00305954,128.4093092,35.9927198,128.3872542
석전중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,36.00305954,128.4093092,35.9927198,128.3872542
석전중학교,창의트레이너 - 중학생을 위한 골드버드 창의미션,36.00305954,128.4093092,36.1084915,128.1878133
석전중학교,창작이 즐거운 코딩,36.00305954,128.4093092,36.4281491,128.1707283
석전중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),36.00305954,128.4093092,35.96797,128.92488
석전중학교,CG프로그램을 활용한 건축디자인 체험프로그램,36.00305954,128.4093092,35.9065022,128.7883874
석전중학교,건축조형실습,36.00305954,128.4093092,35.8024072,128.4964134
석전중학교,메타버스 게더타운,36.00305954,128.4093092,35.96797,128.92488
석전중학교,메타버스 학교 개발자,36.00305954,128.4093092,35.8087595,128.7569629
석전중학교,클라이밍,36.00305954,128.4093092,35.63218,128.7182
석전중학교,감성민화 그리기,36.00305954,128.4093092,35.9829227,128.3839164
석전중학교,나만의 책 출판,36.00305954,128.4093092,36.1413769,128.3161768
석전중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",36.00305954,128.4093092,35.92362,128.89645
석전중학교,"재미있게 배우는 기초 디자인, 일러스트",36.00305954,128.4093092,36.4281491,128.1707283
석전중학교,"재미있게 배우는 수채화, 드로잉",36.00305954,128.4093092,36.4281491,128.1707283
순심여자중학교,나도 이제 블로거,35.98647718,128.3958253,35.96797,128.92488
순심여자중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.98647718,128.3958253,35.820083,128.7311572
순심여자중학교,박정희대통령 생가 둘러보기,35.98647718,128.3958253,36.12323105,128.3413768
순심여자중학교,청소년 회복탄력성 -오늘도 뚝심있게 이겨내기,35.98647718,128.3958253,36.1020797,128.3820047
순심여자중학교,확 빠진자(건강 상태 체크),35.98647718,128.3958253,35.96797,128.92488
순심여자중학교,과학교육서포터즈운영,35.98647718,128.3958253,35.9526215,128.900975
순심여자중학교,과학창작 VR캠프,35.98647718,128.3958253,35.82159,128.82356
순심여자중학교,진로체험 - 에너지 환경공학자,35.98647718,128.3958253,35.81635,128.73541
순심여자중학교,미래소방관 체험교실_칠곡소방서,35.98647718,128.3958253,35.9927198,128.3872542
순심여자중학교,미래소방관 체험교실 1,35.98647718,128.3958253,36.1216969,128.1299351
순심여자중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",35.98647718,128.3958253,35.820083,128.7311572
순심여자중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,35.98647718,128.3958253,35.820083,128.7311572
순심여자중학교,드림콘서트(3) 고교학점제 진로캠프 - 중학교 3학년 전환기 진로캠프,35.98647718,128.3958253,35.820083,128.7311572
순심여자중학교,찾아가는 진로교육 꿈을 찾는 티켓 1-성격,35.98647718,128.3958253,35.8274531,128.7185841
순심여자중학교,청소년 진로설계 -우연히 주인공이 되는 선택,35.98647718,128.3958253,36.1020797,128.3820047
순심여자중학교,"기초부터 배우는 아크릴, 유화",35.98647718,128.3958253,36.4281491,128.1707283
순심여자중학교,나도 이제 블로거,35.98647718,128.3958253,35.96797,128.92488
순심여자중학교,민주주의 선거교실,35.98647718,128.3958253,35.7291463,128.2728402
순심여자중학교,"재미있게 배우는 기초 디자인, 일러스트",35.98647718,128.3958253,36.4281491,128.1707283
순심여자중학교,"재미있게 배우는 수채화, 드로잉",35.98647718,128.3958253,36.4281491,128.1707283
순심중학교,문화예술교육가의 삶,35.9864732,128.403217,35.9829227,128.3839164
순심중학교,뭐야! 와인이 예술이라고!? 와인에 숨어있는 예술 찾기,35.9864732,128.403217,35.92362,128.89645
순심중학교,수상스키 타기,35.9864732,128.403217,35.95653,128.48785
순심중학교,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),35.9864732,128.403217,35.92362,128.89645
순심중학교,커피바리스타,35.9864732,128.403217,36.1181018,128.1238108
순심중학교,"면접,수행평가대비 스피치 클래스",35.9864732,128.403217,36.04915,128.4297
순심중학교,영어로배우는체육교실,35.9864732,128.403217,35.64315,128.74319
순심중학교,컴퓨터 교실 -  영상편집,35.9864732,128.403217,35.81635,128.73541
순심중학교,컴퓨터 교실 - 파워포인트,35.9864732,128.403217,35.81635,128.73541
순심중학교,"특성화고 학과체험(금융정보, 마케팅물류, 인터넷 비지니스 학과 체험)",35.9864732,128.403217,35.89751,128.34962
순심중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.9864732,128.403217,35.9927198,128.3872542
순심중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",35.9864732,128.403217,35.92362,128.89645
순심중학교,창의트레이너 - 중학생을 위한 골드버드 창의미션,35.9864732,128.403217,36.1084915,128.1878133
순심중학교,컴퓨터 교실 - 파워포인트,35.9864732,128.403217,35.81635,128.73541
순심중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),35.9864732,128.403217,35.96797,128.92488
순심중학교,진로체험 - 에너지 환경공학자,35.9864732,128.403217,35.81635,128.73541
순심중학교,대기질 엔지니어 (중학생을 위한 친환경 공기청정기 제작)_토라사이언스,35.9864732,128.403217,36.1084915,128.1878133
순심중학교,야생화 공부하기,35.9864732,128.403217,36.02841,128.48
순심중학교,어르신 돌봄 체험,35.9864732,128.403217,35.68346,128.22862
순심중학교,"칠곡보 돌아보기(홍수 가뭄 방지, 신재생 에너지 생산)",35.9864732,128.403217,36.036934,128.4118002
순심중학교,공간디자인전문가 - 중학생을 위한 골드버드 창의미션,35.9864732,128.403217,35.9927198,128.3872542
순심중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),35.9864732,128.403217,35.9927198,128.3872542
순심중학교,비대면 메이커전문가 (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),35.9864732,128.403217,35.9927198,128.3872542
순심중학교,비대면 메이커활동가 - (중학생을 위한 창의융합 메이커체험_DIY 오르골만들기),35.9864732,128.403217,36.1084915,128.1878133
순심중학교,진로체험/레진공예/플라워컵답침/유리컵만들기,35.9864732,128.403217,36.0989995,128.432553
약목중학교,나만의 책 출판,36.03537499,128.3604432,36.1413769,128.3161768
약목중학교,말산업에 대한 진로체험,36.03537499,128.3604432,35.73209,128.25741
약목중학교,소원을 담은 나만의 와인,36.03537499,128.3604432,35.92362,128.89645
약목중학교,청소년 진로설계 -우연히 주인공이 되는 선택,36.03537499,128.3604432,36.1020797,128.3820047
약목중학교,확 빠진자(건강 상태 체크),36.03537499,128.3604432,35.96797,128.92488
약목중학교,댄스 클래스,36.03537499,128.3604432,36.04915,128.4297
약목중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",36.03537499,128.3604432,35.820083,128.7311572
약목중학교,사회적기업가의 삶,36.03537499,128.3604432,35.9829227,128.3839164
약목중학교,예절체험,36.03537499,128.3604432,36.1998392,128.3913747
약목중학교,확 빠진자(건강 상태 체크),36.03537499,128.3604432,35.96797,128.92488
약목중학교,드림박스 만들기 (중학생을 위한 창의융합 메이커체험),36.03537499,128.3604432,35.9927198,128.3872542
약목중학교,진로체험 - 제품 디지이너,36.03537499,128.3604432,35.81635,128.73541
약목중학교,진로체험/아로마테라피/바다풍경 젤디퓨져 만들기,36.03537499,128.3604432,36.0989995,128.432553
약목중학교,창의트레이너 - 중학생을 위한 골드버드 창의미션,36.03537499,128.3604432,36.1084915,128.1878133
약목중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),36.03537499,128.3604432,35.96797,128.92488
약목중학교,과학개념 완성 실험과학,36.03537499,128.3604432,36.4281491,128.1707283
약목중학교,과학교육서포터즈운영,36.03537499,128.3604432,35.9526215,128.900975
약목중학교,과학창작 VR캠프,36.03537499,128.3604432,35.82159,128.82356
약목중학교,미래소방관 체험교실 1,36.03537499,128.3604432,36.1216969,128.1299351
약목중학교,창의 융합_드론비행,36.03537499,128.3604432,36.4281491,128.1707283
약목중학교,"면접,수행평가대비 스피치 클래스",36.03537499,128.3604432,36.04915,128.4297
약목중학교,방송댄스 (여자)아이들,36.03537499,128.3604432,36.04915,128.4297
약목중학교,영어로배우는체육교실,36.03537499,128.3604432,35.64315,128.74319
약목중학교,"재미있게 배우는 수채화, 드로잉",36.03537499,128.3604432,36.4281491,128.1707283
약목중학교,특수효과전문가(중학생을 위한 미래유망직업 소개)_토라사이언스,36.03537499,128.3604432,36.1084915,128.1878133
인평중학교,감성민화 그리기,36.06259352,128.3356923,35.9829227,128.3839164
인평중학교,나만의 책 출판,36.06259352,128.3356923,36.1413769,128.3161768
인평중학교,뭐야! 와인이 예술이라고!? 와인에 숨어있는 예술 찾기,36.06259352,128.3356923,35.92362,128.89645
인평중학교,소원을 담은 나만의 와인,36.06259352,128.3356923,35.92362,128.89645
인평중학교,수상스키 타기,36.06259352,128.3356923,35.95653,128.48785
인평중학교,"기초부터 배우는 아크릴, 유화",36.06259352,128.3356923,36.4281491,128.1707283
인평중학교,"재미있게 배우는 기초 디자인, 일러스트",36.06259352,128.3356923,36.4281491,128.1707283
인평중학교,"재미있게 배우는 수채화, 드로잉",36.06259352,128.3356923,36.4281491,128.1707283
인평중학교,컴퓨터 교실 - 파워포인트,36.06259352,128.3356923,35.81635,128.73541
인평중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),36.06259352,128.3356923,35.96797,128.92488
인평중학교,진로체험 - 에너지 환경공학자,36.06259352,128.3356923,35.81635,128.73541
인평중학교,도전 세계사,36.06259352,128.3356923,36.4281491,128.1707283
인평중학교,도전_세계사,36.06259352,128.3356923,36.4281491,128.1707283
인평중학교,도전-세계사,36.06259352,128.3356923,36.4281491,128.1707283
인평중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",36.06259352,128.3356923,35.820083,128.7311572
인평중학교,과학개념 완성 실험과학,36.06259352,128.3356923,36.4281491,128.1707283
인평중학교,과학교육서포터즈운영,36.06259352,128.3356923,35.9526215,128.900975
인평중학교,과학창작 VR캠프,36.06259352,128.3356923,35.82159,128.82356
인평중학교,진로체험 - 에너지 환경공학자,36.06259352,128.3356923,35.81635,128.73541
인평중학교,창의 융합_드론비행,36.06259352,128.3356923,36.4281491,128.1707283
인평중학교,나만의 책 출판,36.06259352,128.3356923,36.1413769,128.3161768
인평중학교,도전 세계사,36.06259352,128.3356923,36.4281491,128.1707283
인평중학교,소원을 담은 나만의 와인,36.06259352,128.3356923,35.92362,128.89645
인평중학교,수상스키 타기,36.06259352,128.3356923,35.95653,128.48785
인평중학교,확 빠진자(건강 상태 체크),36.06259352,128.3356923,35.96797,128.92488
장곡중학교,감성민화 그리기,36.07345548,128.4150883,35.9829227,128.3839164
장곡중학교,글씨를 디자인하다 (캘리그라퍼),36.07345548,128.4150883,36.1258279,128.3352152
장곡중학교,캘리그라피,36.07345548,128.4150883,36.1378904,128.444395
장곡중학교,캘리그라,36.07345548,128.4150883,35.9829227,128.3839164
장곡중학교,한국화(수묵화) 그리기,36.07345548,128.4150883,36.0034329,128.5189477
장곡중학교,댄스 클래스,36.07345548,128.4150883,36.04915,128.4297
장곡중학교,뮤지컬 합창 클래스,36.07345548,128.4150883,36.04915,128.4297
장곡중학교,방송댄스,36.07345548,128.4150883,35.84206,128.78262
장곡중학교,쇼콜라티에,36.07345548,128.4150883,35.8024072,128.4964134
장곡중학교,스트릿댄스,36.07345548,128.4150883,35.96797,128.92488
장곡중학교,감성민화 그리기,36.07345548,128.4150883,35.9829227,128.3839164
장곡중학교,글씨를 디자인하다 (캘리그라퍼),36.07345548,128.4150883,36.1258279,128.3352152
장곡중학교,예술로 마음을 도닥인다 : 도닥도닥 사회적 협동조합,36.07345548,128.4150883,35.825122,128.741329
장곡중학교,캘리그라피,36.07345548,128.4150883,36.1378904,128.444395
장곡중학교,캘리그라,36.07345548,128.4150883,35.9829227,128.3839164
장곡중학교,감성민화 그리기,36.07345548,128.4150883,35.9829227,128.3839164
장곡중학교,글씨를 디자인하다 (캘리그라퍼),36.07345548,128.4150883,36.1258279,128.3352152
장곡중학교,"재미있게 배우는 기초 디자인, 일러스트",36.07345548,128.4150883,36.4281491,128.1707283
장곡중학교,캘리그라피,36.07345548,128.4150883,36.1378904,128.444395
장곡중학교,캘리그라,36.07345548,128.4150883,35.9829227,128.3839164
장곡중학교,"지역자원과 연계한 농촌체험- 관광지도만들기, 참외피클과 바베큐 팜파티, 피크닉 도시락 만들기",36.07345548,128.4150883,35.97119,128.3058
장곡중학교,나.살.만 (나의 살만한 마을만들기) 프로젝트(메타버스),36.07345548,128.4150883,36.1587802,128.260222
장곡중학교,박정희대통령 생가 둘러보기,36.07345548,128.4150883,36.12323105,128.3413768
장곡중학교,소원을 담은 나만의 와인,36.07345548,128.4150883,35.92362,128.89645
장곡중학교,지역특산물 이용한 나만의 간식만들기,36.07345548,128.4150883,36.4281491,128.1707283
장곡중학교,쇼콜라티에,36.07345548,128.4150883,35.8024072,128.4964134
장곡중학교,스포츠클럽[당구.포켓볼],36.07345548,128.4150883,35.96797,128.92488
장곡중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",36.07345548,128.4150883,35.92362,128.89645
장곡중학교,참외피클과 바베큐팜파티,36.07345548,128.4150883,35.97119,128.3058
장곡중학교,풍선아트,36.07345548,128.4150883,36.1378904,128.444395
장곡중학교,나도 이제 블로거,36.07345548,128.4150883,35.96797,128.92488
장곡중학교,나만의 책 출판,36.07345548,128.4150883,36.1413769,128.3161768
장곡중학교,박정희대통령 생가 둘러보기,36.07345548,128.4150883,36.12323105,128.3413768
장곡중학교,사회적기업가의 삶,36.07345548,128.4150883,35.9829227,128.3839164
장곡중학교,티셔츠 디자이너,36.07345548,128.4150883,35.8024072,128.4964134
장곡중학교,창의 융합_드론비행,36.07345548,128.4150883,36.4281491,128.1707283
장곡중학교,천연염색 체험,36.07345548,128.4150883,35.72644,128.87939
장곡중학교,"칠곡보 돌아보기(홍수 가뭄 방지, 신재생 에너지 생산)",36.07345548,128.4150883,36.036934,128.4118002
장곡중학교,클라이밍,36.07345548,128.4150883,35.63218,128.7182
장곡중학교,프리저버드 현플랜트아트,36.07345548,128.4150883,35.923021,128.4889526
장곡중학교,곤충 사육 체험,36.07345548,128.4150883,35.698467,128.5734164
장곡중학교,미래식량자원인 곤충 체험,36.07345548,128.4150883,35.698467,128.5734164
장곡중학교,"창의 공예 B(잔디인형, 레진아트그립톡 만들기)",36.07345548,128.4150883,35.81635,128.73541
장곡중학교,천연염색 체험,36.07345548,128.4150883,35.72644,128.87939
장곡중학교,프리저버드 현플랜트아트,36.07345548,128.4150883,35.923021,128.4889526
장곡중학교,가죽공예_다인아트,36.07345548,128.4150883,36.1378904,128.444395
장곡중학교,"네일아트 ~ 프렌치네일, 익스텐션네일, 그라데이션네일",36.07345548,128.4150883,35.8024072,128.4964134
장곡중학교,염색공예,36.07345548,128.4150883,35.95653,128.48785
장곡중학교,토탈공예,36.07345548,128.4150883,36.1378904,128.444395
장곡중학교,티셔츠 디자이너,36.07345548,128.4150883,35.8024072,128.4964134
장곡중학교,가죽공예,36.07345548,128.4150883,35.96797,128.92488
장곡중학교,각인으로 장식한 코인펜던트 팔찌만들기,36.07345548,128.4150883,35.8194833,128.7236579
장곡중학교,그립톡 만들기(공예 체험),36.07345548,128.4150883,35.9829227,128.3839164
장곡중학교,금속공예가 직업체험을 위한 각인반지 만들기,36.07345548,128.4150883,35.8194833,128.7236579
장곡중학교,냅킨아트 ~ 직사각티슈함 만들기,36.07345548,128.4150883,35.8024072,128.4964134
구룡포중학교,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",35.99179076,129.5659125,35.7855363,129.3194854
구룡포중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),35.99179076,129.5659125,36.039332,129.3677169
구룡포중학교,저작권강의,35.99179076,129.5659125,36.0122317,129.3377863
구룡포중학교,청소년오케스트라 겨울연주캠프,35.99179076,129.5659125,35.8601721,129.1895572
구룡포중학교,해양체험활동,35.99179076,129.5659125,36.4685589,129.4350989
구룡포중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),35.99179076,129.5659125,36.039332,129.3677169
구룡포중학교,식품으로 만나는 예술 체험,35.99179076,129.5659125,36.039332,129.3677169
구룡포중학교,쪽득한 양갱만들기(가공기능사 체험),35.99179076,129.5659125,36.1382617,129.0073776
구룡포중학교,해양체험활동,35.99179076,129.5659125,36.4685589,129.4350989
구룡포중학교,"호국보훈의달 프로그램 「분단의 시작, 한국전쟁이야기」 +  골든벨(역사 체험)",35.99179076,129.5659125,35.96797,128.92488
구룡포중학교,건강한 부모되기(성교육),35.99179076,129.5659125,36.0143476,129.3533381
구룡포중학교,"검사, 검찰 수사관 체험",35.99179076,129.5659125,35.8444497,129.2173
구룡포중학교,과학교육서포터즈운영,35.99179076,129.5659125,35.9526215,128.900975
구룡포중학교,청소년합창단 음악캠프,35.99179076,129.5659125,35.8601721,129.1895572
구룡포중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),35.99179076,129.5659125,35.96797,128.92488
구룡포중학교,동물 카페 체험,35.99179076,129.5659125,36.0243057,129.3754219
구룡포중학교,"미용(헤어,메이크업,네일아트,피부미용) 종합 직업체험(캠프)",35.99179076,129.5659125,36.0364215,129.3659694
구룡포중학교,"플로리스트, 플랜테리어 디자이너, 원예치료사, 도시농업관리사 체험",35.99179076,129.5659125,36.0427183,129.3675923
구룡포중학교,해양체험활동,35.99179076,129.5659125,36.4685589,129.4350989
구룡포중학교,화랑도 체험활동,35.99179076,129.5659125,35.8601721,129.1895572
구룡포중학교,건강한 부모되기(성교육),35.99179076,129.5659125,36.0143476,129.3533381
구룡포중학교,미술 진로체험,35.99179076,129.5659125,35.9901865,128.9985253
구룡포중학교,"미용(헤어,메이크업,네일아트,피부미용) 종합 직업체험(캠프)",35.99179076,129.5659125,36.0364215,129.3659694
구룡포중학교,쪽득한 양갱만들기(가공기능사 체험),35.99179076,129.5659125,36.1382617,129.0073776
구룡포중학교,화랑도 체험활동,35.99179076,129.5659125,35.8601721,129.1895572
기계중학교,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",36.07736697,129.1960801,35.7855363,129.3194854
기계중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",36.07736697,129.1960801,35.820083,128.7311572
기계중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,36.07736697,129.1960801,35.820083,128.7311572
기계중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),36.07736697,129.1960801,36.039332,129.3677169
기계중학교,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),36.07736697,129.1960801,35.92362,128.89645
기계중학교,어드벤티어링(농장 체험),36.07736697,129.1960801,36.52935,129.05015
기계중학교,오감만족 도예캠프,36.07736697,129.1960801,35.8771359,128.7659703
기계중학교,하늘사랑 천체캠프(별자리 관측),36.07736697,129.1960801,35.82159,128.82356
기계중학교,해양체험활동,36.07736697,129.1960801,36.4685589,129.4350989
기계중학교,화랑도 체험활동,36.07736697,129.1960801,35.8601721,129.1895572
기계중학교,경북 찾아가는의사직업체험(산부인과/피부과/외과/성형외과/응급의학과/이비인후과),36.07736697,129.1960801,35.8856993,128.582784
기계중학교,농촌체험관광 진로체험,36.07736697,129.1960801,36.60483,129.29989
기계중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",36.07736697,129.1960801,35.820083,128.7311572
기계중학교,"마음챙김 나만의 향수만들기(조향사, 아로마테라피 체험)",36.07736697,129.1960801,35.8556705,129.2248811
기계중학교,확 빠진자(건강 상태 체크),36.07736697,129.1960801,35.96797,128.92488
기계중학교,드림콘서트(3) 고교학점제 진로캠프 - 중학교 3학년 전환기 진로캠프,36.07736697,129.1960801,35.820083,128.7311572
기계중학교,사과와 당근으로 토끼 만들기,36.07736697,129.1960801,36.039332,129.3677169
기계중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",36.07736697,129.1960801,35.92362,128.89645
기계중학교,컴퓨터 교실 - 파워포인트,36.07736697,129.1960801,35.81635,128.73541
기계중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),36.07736697,129.1960801,35.96797,128.92488
기계중학교,과학교육서포터즈운영,36.07736697,129.1960801,35.9526215,128.900975
기계중학교,과학창작 VR캠프,36.07736697,129.1960801,35.82159,128.82356
기계중학교,진로체험 - 에너지 환경공학자,36.07736697,129.1960801,35.81635,128.73541
기계중학교,진로체험 - 제품 디지이너,36.07736697,129.1960801,35.81635,128.73541
기계중학교,드림콘서트(2) 진로학습법캠프[진로캠프 & 자기주도학습법캠프] - Dream Concert,36.07736697,129.1960801,35.820083,128.7311572
기계중학교,금융감독원 금융경제강의,36.07736697,129.1960801,36.0122317,129.3377863
기계중학교,"드림콘서트(1) 글로벌리더 육성을 위한 진로캠프 - Dream Concert(인성교육, 자존감 높이기)",36.07736697,129.1960801,35.820083,128.7311572
기계중학교,저작권강의,36.07736697,129.1960801,36.0122317,129.3377863
기계중학교,해양체험활동,36.07736697,129.1960801,36.4685589,129.4350989
기계중학교,"호국보훈의달 프로그램 「분단의 시작, 한국전쟁이야기」 +  골든벨(역사 체험)",36.07736697,129.1960801,35.96797,128.92488
대도중학교,동물 카페 체험,36.07284812,129.3965964,36.0243057,129.3754219
대도중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),36.07284812,129.3965964,36.039332,129.3677169
대도중학교,식품으로 만나는 예술 체험,36.07284812,129.3965964,36.039332,129.3677169
대도중학교,화랑도 체험활동,36.07284812,129.3965964,35.8601721,129.1895572
대도중학교,확 빠진자(건강 상태 체크),36.07284812,129.3965964,35.96797,128.92488
대도중학교,"김동리, 박목월 선생님 일대기(시인, 소설가와의 만남, 방송작가, 드라마 영화작가 연계체험)",36.07284812,129.3965964,35.7855363,129.3194854
대도중학교,나도 이제 블로거,36.07284812,129.3965964,35.96797,128.92488
대도중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),36.07284812,129.3965964,36.039332,129.3677169
대도중학교,소원을 담은 나만의 와인,36.07284812,129.3965964,35.92362,128.89645
대도중학교,식품으로 만나는 예술 체험,36.07284812,129.3965964,36.039332,129.3677169
대도중학교,동물 카페 체험,36.07284812,129.3965964,36.0243057,129.3754219
대도중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),36.07284812,129.3965964,36.039332,129.3677169
대도중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",36.07284812,129.3965964,35.92362,128.89645
대도중학교,적과한 사과를 이용하여 동물가족 표현하기,36.07284812,129.3965964,36.039332,129.3677169
대도중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),36.07284812,129.3965964,35.96797,128.92488
대도중학교,마법의 젤리 만들기 ('책 읽는 두꺼비' 책과 함께),36.07284812,129.3965964,36.039332,129.3677169
대도중학교,사과와 당근으로 토끼 만들기,36.07284812,129.3965964,36.039332,129.3677169
대도중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",36.07284812,129.3965964,35.92362,128.89645
대도중학교,적과한 사과를 이용하여 동물가족 표현하기,36.07284812,129.3965964,36.039332,129.3677169
대도중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),36.07284812,129.3965964,35.96797,128.92488
대도중학교,사과와 당근으로 토끼 만들기,36.07284812,129.3965964,36.039332,129.3677169
대도중학교,"오디로 놀자! (오디따기, 오디빙수만들기)(농장 체험)",36.07284812,129.3965964,35.92362,128.89645
대도중학교,적과한 사과를 이용하여 동물가족 표현하기,36.07284812,129.3965964,36.039332,129.3677169
대도중학교,전통 문양 탁본 체험,36.07284812,129.3965964,35.7849849,129.3274027
대도중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),36.07284812,129.3965964,35.96797,128.92488
대도중학교,스트릿댄스,36.07284812,129.3965964,35.96797,128.92488
대도중학교,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),36.07284812,129.3965964,35.92362,128.89645
대도중학교,적과한 사과를 이용하여 동물가족 표현하기,36.07284812,129.3965964,36.039332,129.3677169
대도중학교,파이썬 OpenCV를 이용한 '윌리를 찾아라!'(코딩 체험),36.07284812,129.3965964,35.96797,128.92488
대도중학교,확 빠진자(건강 상태 체크),36.07284812,129.3965964,35.96797,128.92488
대도중학교,고추장 담그기,36.07284812,129.3965964,36.1382617,129.0073776
대도중학교,달콤 옛날오란다 만들기,36.07284812,129.3965964,36.1382617,129.0073776
대도중학교,식품으로 만나는 예술 체험,36.07284812,129.3965964,36.039332,129.3677169
대도중학교,와인맛의 감정사 소믈리에 (식사와 함께하는 와인예절교육),36.07284812,129.3965964,35.92362,128.89645
대도중학교,전통김치 담그기,36.07284812,129.3965964,36.1382617,129.0073776
